customer_id,age,tenure_months,monthly_spend,orders_last_90d,avg_order_value,days_since_last_order,support_tickets_90d,refund_rate,discount_usage_rate,sessions_last_30d,email_open_rate,payment_failures_90d,late_delivery_count,satisfaction_score,mobile_app_user,membership_tier,acquisition_channel,region,preferred_payment_method,churned
CUST104666,47.0,6,3747.86,6,1873.93,30,2.0,0.04,0.539,17,0.648,1,0,3.5,Yes,Gold,Paid Search,West,UPI,0
CUST102018,40.0,62,5864.0,2,6000.0,37,2.0,0.035,0.264,5,0.321,1,0,4.2,Yes,Silver,Organic,East,UPI,0
CUST101096,50.0,34,3243.16,3,3243.16,122,1.0,0.086,0.14,12,0.716,0,1,3.5,No,Bronze,Referral,North,UPI,0
CUST100829,18.0,11,3826.92,4,2870.19,51,1.0,0.061,0.069,14,0.682,0,2,2.7,Yes,Gold,Social,West,UPI,0
CUST102805,35.0,23,2038.66,3,,80,1.0,0.141,0.58,15,0.554,0,0,4.2,Yes,Platinum,Paid Search,West,UPI,1
CUST103829,23.0,8,3968.09,6,1984.04,37,0.0,0.031,0.081,8,0.676,0,0,4.2,No,Gold,Paid Search,West,NetBanking,0
CUST104381,37.0,28,3441.6,1,6000.0,83,2.0,0.17,0.594,11,0.619,0,2,3.6,Yes,Gold,Email,West,Card,1
CUST103891,20.0,13,1817.68,3,1817.68,36,1.0,0.15,0.167,11,0.909,1,1,2.9,Yes,Bronze,Social,South,Card,1
CUST100764,37.0,16,2560.05,1,6000.0,8,1.0,0.069,0.509,11,0.796,2,1,4.1,Yes,Silver,Paid Search,South,NetBanking,0
CUST102767,,17,1834.4,6,917.2,46,1.0,0.11,0.359,13,0.39,0,1,3.0,Yes,Bronze,Organic,Central,Card,0
CUST104328,40.0,23,1420.44,6,710.22,16,0.0,0.053,0.369,16,0.469,0,0,2.9,Yes,Bronze,Social,East,Card,0
CUST103295,40.0,16,1169.53,5,701.72,32,1.0,0.266,0.246,9,0.565,0,0,3.6,No,Silver,Partner,West,UPI,0
CUST102194,36.0,9,669.78,3,669.78,40,1.0,0.069,0.164,11,0.766,0,0,4.0,No,Gold,Email,South,Wallet,0
CUST102357,37.0,35,2452.33,2,3678.5,11,1.0,0.152,0.468,8,0.738,0,1,4.8,No,Bronze,Organic,North,UPI,0
CUST103425,38.0,52,1250.03,4,,102,2.0,0.053,0.04,10,0.768,1,4,4.6,Yes,Silver,Organic,South,,0
CUST103979,42.0,20,5159.48,1,6000.0,53,0.0,0.09,0.521,11,0.679,0,1,3.8,No,Gold,Partner,West,Card,1
CUST100911,38.0,15,2526.37,9,842.12,12,2.0,0.046,0.09,9,0.848,0,0,5.0,Yes,Silver,Partner,South,UPI,0
CUST103145,38.0,18,823.84,3,823.84,36,1.0,0.103,0.098,12,0.552,0,1,3.5,Yes,Bronze,Partner,West,Card,1
CUST100999,42.0,11,4847.08,3,4847.08,65,2.0,0.276,0.277,6,0.839,1,2,3.2,No,Gold,Paid Search,South,UPI,0
CUST103653,41.0,24,3159.54,4,2369.65,32,1.0,0.127,0.624,10,0.584,0,0,4.0,No,Silver,Partner,East,Card,0
CUST102483,34.0,40,1619.38,1,4858.14,41,0.0,0.035,0.58,7,0.627,1,0,3.4,Yes,Silver,Email,West,Wallet,0
CUST104076,18.0,62,1401.19,5,840.71,66,1.0,0.093,0.55,11,0.656,1,0,5.0,Yes,Silver,,West,UPI,0
CUST102370,23.0,41,1159.68,3,1159.68,11,2.0,0.12,0.141,14,0.359,1,2,4.3,Yes,Gold,Organic,West,UPI,1
CUST104838,46.0,16,761.83,4,571.37,41,1.0,0.138,0.184,9,0.693,1,0,4.4,Yes,Bronze,Social,North,Card,0
CUST100033,26.0,3,1213.0,3,1213.0,83,0.0,0.083,0.482,16,0.618,1,0,2.7,Yes,Silver,Organic,South,Card,0
CUST103789,29.0,6,1377.97,4,1033.48,40,0.0,0.12,0.568,20,0.647,0,0,3.6,Yes,Silver,Referral,West,Card,0
CUST101020,37.0,22,1122.43,0,1600.67,82,0.0,0.146,0.298,12,0.569,0,0,5.0,No,Silver,Partner,West,UPI,0
CUST101647,46.0,7,1779.85,5,1067.91,95,0.0,0.155,0.407,12,0.436,0,0,4.2,Yes,Bronze,Email,South,NetBanking,1
CUST100733,32.0,82,6828.06,5,4096.84,15,0.0,0.071,0.479,10,0.656,0,2,4.2,No,Gold,Paid Search,West,,0
CUST104582,35.0,20,4238.76,4,3179.07,27,4.0,0.129,0.205,5,0.273,0,0,4.4,No,Bronze,Social,Central,UPI,0
CUST103274,18.0,32,1668.41,2,2502.62,25,2.0,0.152,0.315,5,0.873,0,2,2.6,No,Gold,Social,West,Card,0
CUST101620,40.0,29,1181.97,1,3545.91,56,0.0,0.17,0.384,7,0.695,0,0,4.3,Yes,Gold,Paid Search,West,UPI,0
CUST103135,23.0,23,2267.04,7,971.59,32,0.0,0.026,0.171,13,0.403,1,0,2.8,Yes,Platinum,Partner,North,Card,0
CUST102689,18.0,13,2118.96,7,908.13,33,1.0,0.146,0.357,12,0.638,1,1,5.0,No,Silver,Paid Search,North,NetBanking,0
CUST102707,18.0,31,2611.84,1,6000.0,43,1.0,0.063,0.6,9,0.469,1,1,3.3,Yes,Gold,Referral,West,UPI,0
CUST100297,30.0,21,3765.16,3,3765.16,93,0.0,0.239,0.092,14,0.852,1,0,2.5,Yes,Silver,Partner,East,UPI,0
CUST102339,42.0,15,2732.99,3,2732.99,29,2.0,0.008,0.505,14,0.669,0,2,3.7,No,Gold,Partner,West,Card,0
CUST100653,23.0,4,1015.29,6,507.64,28,1.0,0.054,0.314,16,0.748,0,2,4.7,No,Bronze,Organic,Central,Card,0
CUST103774,45.0,26,1597.05,5,958.23,15,1.0,0.087,0.534,8,0.568,1,0,4.3,Yes,Gold,Referral,North,UPI,0
CUST101255,28.0,25,897.72,4,673.29,8,0.0,0.069,0.459,11,0.581,0,1,4.9,No,Silver,Organic,South,UPI,0
CUST104520,23.0,3,889.35,4,667.01,19,2.0,0.303,0.233,16,0.581,1,2,4.3,Yes,Silver,Organic,West,UPI,0
CUST100230,19.0,4,1817.53,7,778.94,62,2.0,0.077,0.196,11,0.495,0,1,4.6,Yes,Bronze,Organic,West,UPI,0
CUST103276,44.0,81,1158.05,6,579.02,34,1.0,0.159,0.224,11,0.942,0,1,4.1,No,Bronze,Email,East,,0
CUST103230,30.0,25,4144.68,4,3108.51,40,0.0,0.024,0.782,9,0.653,0,0,5.0,Yes,Silver,Partner,East,,0
CUST100691,32.0,65,2573.12,3,2573.12,42,1.0,0.023,0.468,6,0.231,1,0,4.3,Yes,Gold,Organic,South,Wallet,0
CUST102754,45.0,18,2512.17,1,6000.0,21,1.0,0.004,0.489,7,0.662,2,0,5.0,No,Platinum,Social,West,NetBanking,0
CUST104863,39.0,21,2723.43,6,1361.72,90,1.0,0.227,0.207,17,0.713,0,1,4.3,No,Gold,Partner,South,Wallet,0
CUST100969,34.0,13,1659.89,8,622.46,40,3.0,0.267,0.138,16,0.453,0,2,4.4,Yes,Bronze,Social,West,UPI,0
CUST100633,18.0,26,2804.16,5,1682.5,84,1.0,0.155,0.239,13,0.725,0,4,3.7,Yes,Silver,Email,Central,Card,0
CUST104092,26.0,42,1698.27,5,1018.96,64,1.0,0.043,0.386,10,0.819,0,1,2.4,Yes,Silver,Organic,South,Card,0
CUST104077,29.0,21,482.99,0,670.83,34,1.0,0.009,0.345,10,0.812,2,2,3.9,Yes,Silver,Email,South,Card,0
CUST101321,28.0,19,1056.44,8,396.16,19,1.0,0.043,0.659,8,0.757,2,0,3.8,Yes,Bronze,Paid Search,South,UPI,0
CUST101831,35.0,7,1436.55,3,,44,0.0,0.289,0.526,10,0.764,0,0,3.2,Yes,Bronze,Email,North,COD,1
CUST102178,40.0,21,1673.49,3,1673.49,23,1.0,0.023,0.162,14,0.351,0,1,3.5,Yes,Bronze,Social,South,NetBanking,1
CUST101417,44.0,42,,4,1930.37,51,3.0,0.029,0.228,12,0.527,1,3,,No,Silver,Referral,West,Card,0
CUST101782,18.0,4,547.73,6,273.86,11,1.0,0.147,0.543,7,0.698,0,0,4.1,Yes,Bronze,Referral,West,Card,0
CUST104715,50.0,54,1514.89,5,908.93,54,0.0,0.106,0.535,8,0.632,1,0,4.0,Yes,Silver,Organic,East,Card,0
CUST104701,29.0,5,,4,1151.55,45,0.0,0.018,0.395,9,0.746,0,1,3.5,Yes,Silver,Paid Search,South,UPI,0
CUST104118,27.0,8,1947.16,2,2920.74,50,0.0,0.065,0.133,15,0.445,2,0,4.6,Yes,Bronze,Organic,Central,UPI,0
CUST101652,39.0,4,2624.35,2,3936.52,170,0.0,0.199,0.182,10,0.673,0,0,3.0,Yes,Bronze,Partner,East,UPI,0
CUST101483,37.0,22,2326.51,4,1744.88,61,3.0,0.065,0.725,8,0.399,0,0,4.7,Yes,Silver,Organic,East,Card,0
CUST102275,18.0,44,3439.28,6,1719.64,19,1.0,0.052,0.244,9,0.727,0,1,3.2,No,Gold,Paid Search,North,Card,0
CUST100877,32.0,35,,6,2254.88,30,0.0,0.044,0.755,8,0.764,0,0,4.6,Yes,Silver,Organic,North,UPI,0
CUST103525,50.0,27,1284.61,3,1284.61,78,3.0,0.066,0.151,11,0.721,0,2,4.7,No,Gold,Social,North,Card,0
CUST102016,34.0,10,1481.11,5,888.67,33,2.0,0.032,0.348,12,0.66,0,1,3.1,Yes,Bronze,Social,North,NetBanking,0
CUST100426,42.0,29,3239.02,3,3239.02,43,1.0,0.098,0.25,9,0.788,0,2,3.4,No,Bronze,Partner,West,UPI,0
CUST100626,30.0,37,2153.29,4,1614.97,37,1.0,0.04,0.078,9,,0,0,2.6,Yes,Gold,Email,Central,Card,0
CUST101589,29.0,22,4649.63,4,3487.22,50,1.0,0.282,0.42,15,0.86,0,1,3.1,Yes,Bronze,Partner,South,Card,1
CUST102223,26.0,9,1103.26,4,827.44,7,0.0,0.087,0.27,9,0.754,0,1,4.4,No,Silver,Organic,South,UPI,0
CUST102217,33.0,52,1832.45,4,1374.34,16,2.0,0.064,0.285,12,0.619,0,3,,Yes,Gold,Paid Search,Central,Card,0
CUST104483,36.0,28,1104.14,7,473.2,50,0.0,0.053,0.198,13,0.602,0,0,3.4,Yes,Bronze,Social,West,UPI,0
CUST101485,26.0,15,2020.17,2,3030.26,51,1.0,0.004,0.695,15,0.502,0,0,3.9,Yes,Silver,Referral,West,Card,0
CUST101739,35.0,15,2427.48,3,2427.48,99,2.0,0.067,0.382,11,0.621,0,0,3.8,Yes,Bronze,Paid Search,North,Card,0
CUST102480,52.0,13,3028.86,4,2271.64,39,0.0,0.009,0.169,8,0.743,0,1,4.1,Yes,Bronze,Paid Search,North,Card,0
CUST102584,39.0,10,839.55,4,629.66,30,,0.073,0.541,2,0.552,1,3,4.1,Yes,Bronze,Organic,South,Card,1
CUST102893,27.0,9,3259.88,7,1397.09,35,1.0,0.012,0.499,17,0.56,0,1,4.8,Yes,Silver,Paid Search,West,UPI,1
CUST100149,36.0,11,539.07,3,539.07,77,2.0,0.052,0.558,17,0.885,0,0,3.7,Yes,Gold,Social,East,UPI,1
CUST100676,58.0,50,2892.94,4,2169.7,34,1.0,0.032,0.209,14,0.568,0,0,,Yes,Bronze,Partner,North,UPI,0
CUST101261,35.0,50,1626.76,5,976.06,34,1.0,0.091,0.137,10,0.902,1,1,3.7,No,Silver,Organic,North,UPI,0
CUST104917,33.0,20,865.78,4,649.34,37,2.0,0.127,0.474,13,0.484,0,1,3.5,Yes,Bronze,Referral,South,Wallet,0
CUST100012,35.0,9,940.75,3,940.75,66,0.0,0.111,0.491,17,0.85,0,1,3.3,Yes,Gold,Paid Search,East,Card,0
CUST101833,38.0,46,656.94,2,985.41,78,0.0,0.013,0.107,7,,0,0,3.8,No,Bronze,Organic,South,Wallet,0
CUST103248,43.0,26,1180.88,6,590.44,47,0.0,0.043,0.415,14,0.648,0,1,4.1,No,Gold,Organic,West,COD,0
CUST101491,34.0,25,6590.25,8,2471.34,45,1.0,0.036,0.462,7,0.686,0,0,4.3,No,Bronze,Organic,North,Wallet,1
CUST102727,32.0,26,2678.29,4,2008.72,12,0.0,0.015,0.015,6,0.867,1,3,3.6,Yes,Bronze,,North,UPI,0
CUST103686,22.0,14,908.53,5,545.12,18,0.0,0.018,0.122,9,0.791,1,0,4.3,Yes,Silver,Social,West,,0
CUST101424,36.0,19,1774.44,6,887.22,22,0.0,0.125,0.439,13,0.699,0,0,4.7,No,Silver,Social,Central,NetBanking,0
CUST104605,36.0,15,3288.47,6,1644.24,23,2.0,0.17,0.257,17,0.329,1,1,3.7,No,Gold,Social,Central,UPI,0
CUST104595,43.0,46,2936.08,4,2202.06,4,1.0,0.061,0.421,12,0.342,0,2,3.1,Yes,Gold,Partner,Central,Card,0
CUST100731,35.0,21,3965.95,7,1699.69,40,2.0,0.075,0.35,3,0.825,0,1,3.6,No,Silver,Email,East,Card,0
CUST101231,23.0,22,1976.24,3,1976.24,78,0.0,0.104,0.218,13,0.534,0,2,2.5,Yes,Bronze,Organic,East,Wallet,0
CUST101634,37.0,31,4940.29,4,3705.22,46,2.0,0.04,0.67,7,0.785,0,0,3.1,Yes,Platinum,Email,North,UPI,0
CUST103936,46.0,26,3160.69,6,1580.34,17,2.0,0.091,0.48,12,0.564,0,0,5.0,No,Bronze,Organic,West,NetBanking,0
CUST101210,43.0,38,3548.27,7,1520.69,25,2.0,0.017,0.217,14,0.803,0,0,4.0,No,Bronze,Social,North,NetBanking,0
CUST103268,31.0,15,822.17,5,493.3,17,0.0,0.185,0.048,7,0.448,1,3,5.0,No,Silver,Paid Search,South,Card,0
CUST101934,20.0,56,1402.71,5,841.63,15,4.0,0.027,0.648,6,0.695,0,1,3.4,No,Bronze,Paid Search,East,Card,1
CUST100553,54.0,16,1674.1,1,5022.3,59,1.0,0.028,0.173,6,0.866,0,3,4.1,Yes,Bronze,Social,Central,Card,0
CUST100491,38.0,11,1314.46,2,1971.69,32,1.0,0.02,0.318,10,0.789,0,1,4.1,Yes,Silver,Email,North,Card,0
CUST102962,37.0,40,1121.65,3,1121.65,68,0.0,0.053,0.297,11,0.711,0,1,4.3,Yes,Gold,Organic,South,UPI,0
CUST102329,44.0,5,1700.22,1,5100.66,17,1.0,0.132,0.365,13,0.671,0,1,3.9,Yes,Silver,Email,East,Card,0
CUST102195,18.0,17,4174.59,4,3130.94,89,2.0,0.243,0.156,13,0.505,0,4,4.0,Yes,Platinum,Referral,West,Wallet,1
CUST103064,31.0,69,2831.19,7,1213.37,96,0.0,0.025,0.515,8,0.657,2,2,3.6,Yes,Gold,Partner,South,Wallet,0
CUST100657,36.0,19,1749.05,2,2623.58,14,1.0,0.113,0.06,19,0.629,1,0,5.0,Yes,Gold,Email,West,Card,0
CUST102374,30.0,4,1704.24,5,1022.54,105,1.0,0.026,0.225,12,0.678,0,1,3.6,No,Gold,Social,South,COD,0
CUST102225,36.0,16,2332.59,2,3498.88,79,2.0,0.083,0.461,9,0.945,0,0,3.7,Yes,Silver,Email,South,NetBanking,0
CUST104264,27.0,64,3422.05,5,2053.23,19,1.0,0.012,0.073,7,0.852,1,0,3.5,Yes,Bronze,Social,South,UPI,0
CUST101170,23.0,15,3503.27,4,2627.45,127,2.0,0.062,0.206,6,0.812,1,1,4.4,Yes,Bronze,Paid Search,South,Card,1
CUST100132,40.0,27,1123.96,3,1123.96,17,2.0,0.074,0.626,12,0.785,0,0,2.4,No,Silver,Organic,North,UPI,0
CUST100471,30.0,23,3572.53,1,6000.0,47,3.0,0.107,0.163,9,,0,1,5.0,Yes,Gold,Email,South,Card,1
CUST103225,28.0,16,1744.37,6,872.18,57,3.0,0.059,0.301,16,0.572,0,2,3.0,Yes,Bronze,Paid Search,North,COD,0
CUST101405,41.0,17,1320.79,2,1981.18,57,1.0,0.094,0.241,11,0.395,0,0,5.0,Yes,Silver,Paid Search,East,COD,0
CUST102876,21.0,27,2490.65,3,2490.65,34,0.0,0.033,0.709,14,,0,1,3.0,No,Silver,Organic,North,Card,0
CUST104504,27.0,28,845.6,2,1268.4,7,0.0,0.028,0.225,9,0.57,0,0,4.4,Yes,Silver,Social,North,UPI,0
CUST104692,37.0,31,1051.52,6,525.76,39,0.0,0.133,0.697,11,0.888,0,0,3.9,No,Gold,Email,North,UPI,1
CUST102826,52.0,15,4270.27,2,6000.0,38,0.0,0.054,0.322,10,0.71,0,2,2.4,No,Bronze,Email,West,UPI,0
CUST100287,35.0,34,2320.32,1,6000.0,62,2.0,0.054,0.238,10,0.691,0,1,4.1,Yes,Bronze,Organic,West,NetBanking,0
CUST101869,36.0,12,1713.37,3,1713.37,35,0.0,0.081,0.18,13,0.759,0,0,5.0,Yes,Gold,Paid Search,North,UPI,0
CUST103114,37.0,26,2700.87,4,2025.65,94,2.0,0.006,0.32,4,0.517,1,2,4.3,No,Platinum,Organic,East,UPI,0
CUST103625,54.0,23,1393.12,2,2089.68,37,1.0,0.014,0.181,13,0.524,0,3,2.7,No,Gold,Organic,North,Card,0
CUST102312,48.0,52,626.52,5,375.91,28,3.0,0.08,0.149,6,0.713,0,1,3.1,Yes,Gold,Paid Search,South,UPI,0
CUST104923,,25,3233.11,5,1939.87,16,1.0,0.001,0.322,9,0.577,1,2,3.5,Yes,Bronze,Organic,North,UPI,0
CUST101618,37.0,13,4021.37,4,3016.03,97,1.0,0.036,0.374,14,0.293,1,1,4.6,No,Bronze,Email,South,UPI,1
CUST100994,33.0,31,3669.2,4,2751.9,139,1.0,0.039,0.249,11,0.808,1,1,3.6,Yes,Silver,Email,North,UPI,1
CUST101803,30.0,8,3330.13,6,1665.06,11,0.0,0.059,0.383,8,0.919,0,0,4.5,Yes,Bronze,Partner,South,Card,0
CUST102642,24.0,9,5518.62,1,,10,0.0,0.173,0.295,7,0.59,1,0,3.3,No,Bronze,Email,South,Card,0
CUST104802,34.0,33,1745.26,4,1308.94,35,2.0,0.143,0.607,9,0.738,0,0,,Yes,Gold,Organic,South,UPI,1
CUST103535,21.0,46,1109.27,6,554.64,25,1.0,0.113,0.427,5,0.485,1,2,3.4,No,Bronze,Organic,West,UPI,0
CUST104831,18.0,11,2367.1,5,1420.26,15,0.0,0.116,0.35,8,0.635,0,2,3.7,No,Silver,Social,West,Card,0
CUST103911,58.0,22,3679.98,5,2207.99,24,0.0,0.262,0.637,14,0.634,1,0,2.7,No,Bronze,Organic,North,UPI,0
CUST102107,24.0,31,675.5,4,506.62,54,1.0,0.041,0.16,11,0.562,0,0,4.4,Yes,Gold,Referral,North,Card,0
CUST103044,36.0,23,1949.03,4,1461.77,33,2.0,0.032,0.193,10,0.564,0,1,4.1,No,Bronze,Email,North,Card,0
CUST100416,45.0,15,1365.8,5,819.48,55,0.0,0.063,0.367,10,0.75,0,0,2.8,No,Silver,Paid Search,East,Card,0
CUST100977,30.0,11,2499.91,4,1874.93,42,1.0,0.016,0.662,16,0.383,1,0,4.0,Yes,Silver,Organic,South,Card,1
CUST102417,,43,2794.27,4,2095.7,62,1.0,0.143,0.41,14,0.759,1,0,5.0,Yes,Bronze,Referral,South,COD,0
CUST100505,29.0,32,1756.41,3,1756.41,57,1.0,0.013,0.073,12,0.644,0,0,3.7,No,Platinum,Organic,West,UPI,0
CUST104152,38.0,30,4249.09,2,6000.0,104,1.0,0.033,0.269,7,0.785,1,0,2.9,No,Silver,Organic,North,UPI,0
CUST104255,44.0,14,3645.1,7,1562.19,60,1.0,0.045,0.669,7,0.781,0,2,3.2,Yes,Silver,Organic,South,UPI,1
CUST103941,31.0,29,278.18,3,278.18,35,1.0,0.095,0.571,5,0.486,1,2,3.7,Yes,Bronze,Organic,East,UPI,0
CUST100414,31.0,4,1937.13,3,1937.13,60,1.0,0.077,0.297,15,0.705,0,0,4.3,Yes,Gold,Social,North,UPI,0
CUST104148,33.0,7,1154.8,2,1732.2,42,0.0,0.006,0.239,7,0.783,0,2,4.4,Yes,Silver,Social,South,UPI,0
CUST101183,40.0,10,4876.63,13,1125.38,78,1.0,0.215,0.036,7,0.721,0,2,3.6,No,Gold,Partner,West,UPI,0
CUST100485,32.0,21,930.52,2,1395.78,17,1.0,0.065,0.46,6,0.825,0,2,4.1,Yes,Bronze,Referral,East,NetBanking,0
CUST100893,34.0,25,1050.38,0,1557.6,20,0.0,0.101,0.159,4,0.877,0,1,3.6,Yes,Gold,Organic,South,COD,0
CUST100805,45.0,21,2948.81,6,1474.4,24,,0.003,0.325,11,0.692,0,2,2.3,Yes,Silver,Referral,West,Card,0
CUST100555,31.0,16,1613.97,2,2420.96,70,1.0,0.042,0.12,8,0.766,0,0,4.2,Yes,Gold,Email,South,Card,0
CUST103825,31.0,24,1107.9,6,553.95,48,0.0,0.017,0.586,5,0.717,0,1,3.8,Yes,Gold,Referral,Central,COD,1
CUST101197,25.0,50,2072.57,7,888.24,48,0.0,0.072,0.403,13,0.293,1,1,2.3,Yes,Silver,Paid Search,North,UPI,0
CUST104253,,13,473.3,6,236.65,29,3.0,0.029,0.391,8,0.603,0,1,,Yes,Bronze,Partner,West,Card,0
CUST104058,40.0,7,3900.59,2,5850.88,46,1.0,0.038,0.065,10,0.6,0,1,3.3,Yes,Silver,Partner,Central,Card,0
CUST101293,18.0,8,2122.51,2,3183.77,12,2.0,0.105,0.373,9,0.831,0,0,3.6,No,Bronze,Social,Central,Card,0
CUST102221,26.0,6,1633.01,1,4899.03,42,1.0,0.009,0.56,10,0.657,0,1,5.0,No,Gold,Social,Central,UPI,0
CUST103504,36.0,30,2708.72,6,1354.36,63,3.0,0.045,0.103,6,0.835,0,0,3.3,No,Gold,Partner,West,UPI,1
CUST103654,40.0,28,2041.26,4,1530.94,14,1.0,0.041,0.09,15,0.567,0,1,3.4,Yes,Bronze,Social,North,COD,0
CUST104758,24.0,21,1991.55,7,853.52,41,3.0,0.045,0.325,7,0.728,0,1,2.5,Yes,Silver,Referral,East,Card,0
CUST103006,18.0,24,2366.18,3,2366.18,50,2.0,0.081,0.508,9,0.505,2,3,3.6,Yes,Gold,Partner,Central,,0
CUST102093,42.0,40,2289.22,1,6000.0,40,1.0,0.129,0.281,13,0.823,1,0,3.3,Yes,Silver,Partner,East,Card,0
CUST102187,29.0,35,1303.4,7,558.6,92,0.0,0.005,0.609,9,0.843,1,1,3.8,Yes,Silver,Paid Search,South,NetBanking,1
CUST103036,35.0,20,2597.85,6,1298.92,40,1.0,0.131,0.73,5,0.531,0,0,3.3,No,Silver,Email,South,UPI,0
CUST103918,36.0,11,2065.95,6,1032.97,134,2.0,0.114,0.239,10,0.79,1,0,3.7,Yes,Gold,Paid Search,South,UPI,0
CUST101272,30.0,22,3443.81,6,1721.9,26,2.0,0.14,0.485,9,0.687,0,1,4.1,Yes,Bronze,,East,UPI,1
CUST100290,31.0,26,612.17,3,612.17,9,3.0,0.182,0.11,13,0.763,0,0,3.3,Yes,Silver,Organic,West,Card,0
CUST104827,32.0,17,1204.45,3,1204.45,39,1.0,0.094,0.349,16,0.409,0,1,4.0,Yes,Bronze,Referral,East,Card,1
CUST100252,51.0,14,1443.95,1,4331.85,45,3.0,0.059,0.21,9,0.852,1,1,5.0,Yes,Silver,Social,West,UPI,1
CUST103245,37.0,13,1459.41,1,4378.23,65,1.0,0.076,0.293,15,0.653,0,0,4.0,Yes,Silver,Email,West,UPI,0
CUST100350,38.0,23,2129.13,3,2129.13,52,1.0,0.028,0.153,20,0.803,1,0,3.5,No,Silver,Organic,North,UPI,0
CUST101187,38.0,11,1199.6,6,599.8,80,0.0,0.042,0.126,4,0.741,0,0,3.3,Yes,Gold,Social,East,Card,0
CUST101961,28.0,19,1409.38,3,1409.38,17,1.0,0.101,0.301,6,0.52,2,0,3.5,Yes,Silver,Referral,East,UPI,0
CUST100422,28.0,13,5053.07,3,5053.07,11,0.0,0.024,0.297,5,0.573,0,1,3.9,Yes,Silver,Social,South,UPI,0
CUST100090,41.0,12,888.87,4,666.65,36,1.0,0.103,0.612,13,0.608,2,0,3.7,Yes,Gold,Social,North,UPI,0
CUST103729,36.0,8,1020.44,2,1530.66,50,0.0,0.007,0.127,5,0.921,0,2,4.3,No,Gold,Social,South,UPI,1
CUST102236,34.0,9,3855.69,1,6000.0,31,3.0,0.046,0.435,9,0.471,0,0,4.4,Yes,Bronze,Referral,East,UPI,0
CUST100670,42.0,30,2543.56,2,3815.34,46,0.0,0.059,0.253,5,0.721,1,0,3.9,No,Bronze,Organic,South,UPI,0
CUST103040,47.0,19,2896.43,1,6000.0,51,1.0,0.114,0.214,6,0.705,0,1,2.9,Yes,Platinum,Paid Search,West,Card,0
CUST100026,39.0,39,2881.82,3,2881.82,58,0.0,0.036,0.617,8,0.855,1,1,2.7,Yes,Silver,Organic,Central,UPI,0
CUST100429,38.0,10,2567.73,3,2567.73,106,1.0,0.04,0.371,12,0.782,1,0,3.5,Yes,Gold,Referral,West,COD,1
CUST100683,29.0,51,5467.23,4,4100.42,23,2.0,0.078,0.57,6,0.747,0,1,3.7,Yes,Bronze,Social,North,COD,1
CUST104463,28.0,12,2546.33,3,2546.33,96,0.0,0.061,0.198,10,0.943,0,0,4.9,Yes,Bronze,Email,South,COD,1
CUST103945,33.0,29,1770.18,5,1062.11,18,0.0,0.091,0.136,8,0.743,0,0,3.2,Yes,Gold,Paid Search,North,Card,0
CUST103523,18.0,67,4885.95,3,4885.95,18,0.0,0.035,0.8,11,0.758,0,0,3.6,Yes,Silver,Partner,West,UPI,0
CUST101541,42.0,18,6077.3,5,3646.38,37,4.0,0.057,0.195,10,0.789,0,3,4.9,No,Bronze,Paid Search,East,NetBanking,0
CUST102031,29.0,16,2772.39,3,2772.39,43,2.0,0.012,0.265,7,0.96,0,1,3.5,No,Silver,Paid Search,South,NetBanking,1
CUST102232,21.0,8,2452.66,4,1839.5,39,1.0,0.189,0.563,8,0.592,0,2,3.5,Yes,Bronze,Organic,West,Card,0
CUST104120,28.0,17,4417.8,2,6000.0,33,1.0,0.131,0.585,10,0.665,2,0,3.0,Yes,Silver,Paid Search,Central,Card,0
CUST103235,39.0,22,2703.84,3,2703.84,3,1.0,0.092,0.194,10,0.607,0,3,2.5,No,Gold,Organic,West,NetBanking,1
CUST100254,32.0,21,1692.31,2,2538.46,30,0.0,0.063,0.39,7,0.773,1,0,3.7,Yes,Bronze,Referral,West,Card,0
CUST101029,44.0,16,1625.46,5,975.28,49,0.0,0.107,0.247,10,0.782,0,0,3.9,Yes,Bronze,Email,West,Card,0
CUST104392,23.0,39,2444.8,6,1222.4,65,2.0,0.171,0.171,12,0.478,1,0,3.5,Yes,Silver,Partner,Central,UPI,0
CUST103800,31.0,5,1726.99,4,1295.24,58,1.0,0.038,0.341,6,0.695,0,0,3.2,Yes,Gold,Paid Search,East,NetBanking,0
CUST104310,37.0,6,2751.77,5,1651.06,70,0.0,0.111,0.354,10,0.693,0,3,3.7,Yes,Bronze,Organic,North,UPI,0
CUST102509,31.0,11,2088.41,6,1044.2,62,,0.026,0.282,13,0.564,0,3,3.9,Yes,Bronze,Partner,Central,UPI,1
CUST102292,46.0,50,730.65,4,547.99,65,2.0,0.019,0.047,10,0.33,1,0,5.0,Yes,Silver,Referral,East,Wallet,0
CUST101323,18.0,15,3692.59,3,3692.59,34,1.0,0.095,0.265,5,0.762,0,2,3.9,Yes,Bronze,Social,South,Card,0
CUST101550,18.0,32,5051.27,3,5051.27,76,1.0,0.053,0.328,8,0.776,0,1,3.0,Yes,Silver,Social,Central,UPI,0
CUST104647,26.0,18,1864.56,6,932.28,85,1.0,0.155,0.053,11,0.695,2,1,5.0,Yes,Silver,Social,Central,Card,0
CUST100315,31.0,26,1219.51,7,,19,2.0,0.03,0.426,10,0.559,2,1,5.0,No,Silver,Referral,North,UPI,0
